;ano;turno;tipo_eleicao;sigla_uf;id_municipio;id_municipio_tse;cargo;sigla_partido;numero_candidato;sequencial_candidato;id_candidato_bd;resultado;votos;total_votos;%votos;dif_votos
468;2020;1;eleicao ordinaria;SP;3510401;63096;prefeito;DEM;25;250000941153;1518062;nao eleito;931;24645;0.03778;0.07689000000000001
469;2020;1;eleicao ordinaria;SP;3510401;63096;prefeito;MDB;15;250001103748;1754145;nao eleito;3167;24645;0.1285;0.07689000000000001
470;2020;1;eleicao ordinaria;SP;3510401;63096;prefeito;PL;22;250000724405;1579315;nao eleito;2738;24645;0.1111;0.07689000000000001
471;2020;1;eleicao ordinaria;SP;3510401;63096;prefeito;PODE;19;250000765318;1583864;nao eleito;1529;24645;0.06204;0.07689000000000001
472;2020;1;eleicao ordinaria;SP;3510401;63096;prefeito;PP;11;250000826276;1592785;nao eleito;3847;24645;0.1561;0.07689000000000001
473;2020;1;eleicao ordinaria;SP;3510401;63096;prefeito;PSL;17;250000762858;1594337;eleito;6963;24645;0.28253;0.07689000000000001
474;2020;1;eleicao ordinaria;SP;3510401;63096;prefeito;PTB;14;250001126135;1573269;nao eleito;402;24645;0.01631;0.07689000000000001
475;2020;1;eleicao ordinaria;SP;3510401;63096;prefeito;REPUBLICANOS;10;250000852538;1588079;nao eleito;5068;24645;0.20564;0.07689000000000001
476;2020;1;eleicao ordinaria;SP;3510500;63118;prefeito;MDB;15;250000691685;1713188;eleito;27183;64312;0.42267;0.034499999999999975
477;2020;1;eleicao ordinaria;SP;3510500;63118;prefeito;PRTB;28;250000746003;670392;nao eleito;9424;64312;0.14654;0.034499999999999975
478;2020;1;eleicao ordinaria;SP;3510500;63118;prefeito;PSDB;45;250000919163;36829;nao eleito;24964;64312;0.38817;0.034499999999999975
479;2020;1;eleicao ordinaria;SP;3510500;63118;prefeito;PSOL;50;250000639011;1530812;nao eleito;319;64312;0.00496;0.034499999999999975
480;2020;1;eleicao ordinaria;SP;3510500;63118;prefeito;PT;13;250000837899;878627;nao eleito;1258;64312;0.01956;0.034499999999999975
481;2020;1;eleicao ordinaria;SP;3510500;63118;prefeito;REDE;18;250000670441;1472916;nao eleito;645;64312;0.01003;0.034499999999999975
482;2020;1;eleicao ordinaria;SP;3510500;63118;prefeito;SOLIDARIEDADE;77;250001229064;295434;nao eleito;519;64312;0.00807;0.034499999999999975
483;2020;1;eleicao ordinaria;SP;3510609;63134;prefeito;PC do B;65;250000707214;1765963;nao eleito;2771;175202;0.01582;0.61465
484;2020;1;eleicao ordinaria;SP;3510609;63134;prefeito;PDT;12;250000916496;1758543;nao eleito;5853;175202;0.03341;0.61465
485;2020;1;eleicao ordinaria;SP;3510609;63134;prefeito;PMB;35;250000883596;1173596;nao eleito;169;175202;0.00096;0.61465
486;2020;1;eleicao ordinaria;SP;3510609;63134;prefeito;PRTB;28;250000707113;1388346;nao eleito;313;175202;0.00179;0.61465
487;2020;1;eleicao ordinaria;SP;3510609;63134;prefeito;PSD;55;250000707335;948243;nao eleito;21085;175202;0.12035;0.61465
488;2020;1;eleicao ordinaria;SP;3510609;63134;prefeito;PSDB;45;250000707351;1467901;eleito;128773;175202;0.735;0.61465
489;2020;1;eleicao ordinaria;SP;3510609;63134;prefeito;PSL;17;250001023957;1431706;nao eleito;2320;175202;0.01324;0.61465
490;2020;1;eleicao ordinaria;SP;3510609;63134;prefeito;PSTU;16;250001023974;1636668;nao eleito;487;175202;0.00278;0.61465
491;2020;1;eleicao ordinaria;SP;3510609;63134;prefeito;PT;13;250001149091;1492842;nao eleito;12807;175202;0.0731;0.61465
492;2020;1;eleicao ordinaria;SP;3510609;63134;prefeito;PTB;14;250000707157;1777932;nao eleito;624;175202;0.00356;0.61465
493;2020;1;eleicao ordinaria;SP;3510708;63150;prefeito;PSD;55;250000883610;1186094;eleito;3422;6850;0.49956;0.14978000000000002
494;2020;1;eleicao ordinaria;SP;3510708;63150;prefeito;PTB;14;250000947920;1145108;nao eleito;2396;6850;0.34978;0.14978000000000002
495;2020;1;eleicao ordinaria;SP;3510708;63150;prefeito;SOLIDARIEDADE;77;250001188426;1307457;nao eleito;1032;6850;0.15066;0.14978000000000002
496;2020;1;eleicao ordinaria;SP;3510807;63177;prefeito;MDB;15;250001180044;663604;nao eleito;4497;12874;0.34931;0.30138
497;2020;1;eleicao ordinaria;SP;3510807;63177;prefeito;REPUBLICANOS;10;250000987474;659976;eleito;8377;12874;0.65069;0.30138
498;2020;1;eleicao ordinaria;SP;3510906;63193;prefeito;MDB;15;250000845820;710120;nao eleito;652;2126;0.30668;0.09500999999999998
499;2020;1;eleicao ordinaria;SP;3510906;63193;prefeito;PATRIOTA;51;250001152881;995560;eleito;854;2126;0.40169;0.09500999999999998
500;2020;1;eleicao ordinaria;SP;3510906;63193;prefeito;PTB;14;250000729746;1499055;nao eleito;620;2126;0.29163;0.09500999999999998
501;2020;1;eleicao ordinaria;SP;3511003;63215;prefeito;PSD;55;250001135465;259379;nao eleito;621;11817;0.05255;0.31090999999999996
502;2020;1;eleicao ordinaria;SP;3511003;63215;prefeito;PSDB;45;250001196956;1039416;nao eleito;3761;11817;0.31827;0.31090999999999996
503;2020;1;eleicao ordinaria;SP;3511003;63215;prefeito;REPUBLICANOS;10;250001190517;990969;eleito;7435;11817;0.62918;0.31090999999999996
504;2020;1;eleicao ordinaria;SP;3511102;63231;prefeito;CIDADANIA;23;250001116065;647117;nao eleito;9142;55204;0.1656;0.06452000000000002
505;2020;1;eleicao ordinaria;SP;3511102;63231;prefeito;PP;11;250001143994;1674053;nao eleito;7662;55204;0.13879;0.06452000000000002
506;2020;1;eleicao ordinaria;SP;3511102;63231;prefeito;PSDB;45;250000834845;1336332;eleito;20981;55204;0.38006;0.06452000000000002
507;2020;1;eleicao ordinaria;SP;3511102;63231;prefeito;PT;13;250000750894;1016757;nao eleito;17419;55204;0.31554;0.06452000000000002
508;2020;1;eleicao ordinaria;SP;3511201;63258;prefeito;CIDADANIA;23;250000632151;1184230;nao eleito;1040;4492;0.23152;0.20146999999999998
509;2020;1;eleicao ordinaria;SP;3511201;63258;prefeito;DEM;25;250000647104;1468928;eleito;1945;4492;0.43299;0.20146999999999998
510;2020;1;eleicao ordinaria;SP;3511201;63258;prefeito;PDT;12;250000669836;1418882;nao eleito;216;4492;0.04809;0.20146999999999998
511;2020;1;eleicao ordinaria;SP;3511201;63258;prefeito;PP;11;250001031538;1714604;nao eleito;309;4492;0.06879;0.20146999999999998
512;2020;1;eleicao ordinaria;SP;3511201;63258;prefeito;PSD;55;250000646644;1355089;nao eleito;671;4492;0.14938;0.20146999999999998
513;2020;1;eleicao ordinaria;SP;3511201;63258;prefeito;PSL;17;250000646665;1399790;nao eleito;36;4492;0.00801;0.20146999999999998
514;2020;1;eleicao ordinaria;SP;3511201;63258;prefeito;SOLIDARIEDADE;77;250000794552;1457142;nao eleito;275;4492;0.06122;0.20146999999999998
515;2020;1;eleicao ordinaria;SP;3511300;63274;prefeito;CIDADANIA;23;250001022370;1220030;eleito;2783;5310;0.52411;0.048219999999999985
516;2020;1;eleicao ordinaria;SP;3511300;63274;prefeito;PTB;14;250000843137;1484055;nao eleito;2527;5310;0.47589;0.048219999999999985
517;2020;1;eleicao ordinaria;SP;3511409;63290;prefeito;DEM;25;250001168298;1744179;nao eleito;2253;9710;0.23203;0.15644000000000002
518;2020;1;eleicao ordinaria;SP;3511409;63290;prefeito;MDB;15;250001074361;1717995;eleito;4231;9710;0.43574;0.15644000000000002
519;2020;1;eleicao ordinaria;SP;3511409;63290;prefeito;PSB;40;250001232270;1146749;nao eleito;514;9710;0.05294;0.15644000000000002
520;2020;1;eleicao ordinaria;SP;3511409;63290;prefeito;PSD;55;250001074698;1060076;nao eleito;2712;9710;0.2793;0.15644000000000002
521;2020;1;eleicao ordinaria;SP;3511508;63312;prefeito;PDT;12;250001249494;1670289;nao eleito;411;22780;0.01804;0.7489
522;2020;1;eleicao ordinaria;SP;3511508;63312;prefeito;PODE;19;250001122724;14840;nao eleito;2370;22780;0.10404;0.7489
523;2020;1;eleicao ordinaria;SP;3511508;63312;prefeito;PSDB;45;250001000216;1633912;eleito;19430;22780;0.85294;0.7489
524;2020;1;eleicao ordinaria;SP;3511508;63312;prefeito;PT;13;250000745521;1418447;nao eleito;327;22780;0.01435;0.7489
525;2020;1;eleicao ordinaria;SP;3511508;63312;prefeito;SOLIDARIEDADE;77;250001110819;465422;nao eleito;242;22780;0.01062;0.7489
526;2020;1;eleicao ordinaria;SP;3511607;63339;prefeito;DEM;25;250001111181;1385167;nao eleito;4344;8955;0.48509;0.029819999999999958
527;2020;1;eleicao ordinaria;SP;3511607;63339;prefeito;PSDB;45;250000664245;1385179;eleito;4611;8955;0.51491;0.029819999999999958
528;2020;1;eleicao ordinaria;SP;3511706;63355;prefeito;DEM;25;250000953396;1588030;eleito;3464;9428;0.36742;0.032460000000000044
529;2020;1;eleicao ordinaria;SP;3511706;63355;prefeito;PP;11;250001013918;858132;nao eleito;3158;9428;0.33496;0.032460000000000044
530;2020;1;eleicao ordinaria;SP;3511706;63355;prefeito;PSDB;45;250001047445;73613;nao eleito;2478;9428;0.26283;0.032460000000000044
531;2020;1;eleicao ordinaria;SP;3511706;63355;prefeito;PV;43;250000746593;1388015;nao eleito;328;9428;0.03479;0.032460000000000044
532;2020;1;eleicao ordinaria;SP;3511904;63398;prefeito;MDB;15;250001198423;1394107;nao eleito;346;4356;0.07943;0.06153000000000003
533;2020;1;eleicao ordinaria;SP;3511904;63398;prefeito;PSDB;45;250001104523;360160;eleito;2026;4356;0.46511;0.06153000000000003
534;2020;1;eleicao ordinaria;SP;3511904;63398;prefeito;PV;43;250001105757;962747;nao eleito;1758;4356;0.40358;0.06153000000000003
535;2020;1;eleicao ordinaria;SP;3511904;63398;prefeito;REPUBLICANOS;10;250000950575;1421460;nao eleito;226;4356;0.05188;0.06153000000000003
536;2020;1;eleicao ordinaria;SP;3512001;63410;prefeito;PSB;40;250001099688;1745778;nao eleito;4046;10519;0.38464;0.2118
537;2020;1;eleicao ordinaria;SP;3512001;63410;prefeito;PSC;20;250001113464;743393;nao eleito;199;10519;0.01892;0.2118
538;2020;1;eleicao ordinaria;SP;3512001;63410;prefeito;PSDB;45;250000963223;1051640;eleito;6274;10519;0.59644;0.2118
539;2020;1;eleicao ordinaria;SP;3512100;63436;prefeito;PSD;55;250001010539;1461006;nao eleito;2255;4605;0.48969;0.020620000000000027
540;2020;1;eleicao ordinaria;SP;3512100;63436;prefeito;PTB;14;250001010381;1704838;eleito;2350;4605;0.51031;0.020620000000000027
541;2020;1;eleicao ordinaria;SP;3512209;63452;prefeito;PMN;33;250001005805;1518198;nao eleito;5457;16010;0.34085;0.22323000000000004
542;2020;1;eleicao ordinaria;SP;3512209;63452;prefeito;PODE;19;250000886971;1255845;nao eleito;1010;16010;0.06309;0.22323000000000004
543;2020;1;eleicao ordinaria;SP;3512209;63452;prefeito;PSDB;45;250000829898;604724;eleito;9031;16010;0.56408;0.22323000000000004
544;2020;1;eleicao ordinaria;SP;3512209;63452;prefeito;PSL;17;250000640338;1678017;nao eleito;512;16010;0.03198;0.22323000000000004
545;2020;1;eleicao ordinaria;SP;3512308;63479;prefeito;CIDADANIA;23;250001174097;1406524;nao eleito;1285;8645;0.14864;0.0008099999999999774
546;2020;1;eleicao ordinaria;SP;3512308;63479;prefeito;MDB;15;250000980490;1690467;nao eleito;3328;8645;0.38496;0.0008099999999999774
547;2020;1;eleicao ordinaria;SP;3512308;63479;prefeito;PRTB;28;250001049462;1084868;nao eleito;392;8645;0.04534;0.0008099999999999774
548;2020;1;eleicao ordinaria;SP;3512308;63479;prefeito;PSD;55;250000767664;984649;nao eleito;305;8645;0.03528;0.0008099999999999774
549;2020;1;eleicao ordinaria;SP;3512308;63479;prefeito;PSDB;45;250000935811;249233;eleito;3335;8645;0.38577;0.0008099999999999774
550;2020;1;eleicao ordinaria;SP;3512407;63495;prefeito;CIDADANIA;23;250000961931;1527798;nao eleito;4338;13674;0.31724;0.28565999999999997
551;2020;1;eleicao ordinaria;SP;3512407;63495;prefeito;MDB;15;250000966332;1348765;eleito;8244;13674;0.6029;0.28565999999999997
552;2020;1;eleicao ordinaria;SP;3512407;63495;prefeito;PSDB;45;250001169170;1710944;nao eleito;1092;13674;0.07986;0.28565999999999997
553;2020;1;eleicao ordinaria;SP;3512506;63517;prefeito;DEM;25;250001185922;752428;eleito;1736;3186;0.54488;0.08976
554;2020;1;eleicao ordinaria;SP;3512506;63517;prefeito;PDT;12;250001091979;1083259;nao eleito;1450;3186;0.45512;0.08976
555;2020;1;eleicao ordinaria;SP;3512605;63533;prefeito;DEM;25;250000750729;1582134;eleito;1696;3180;0.53333;0.14621999999999996
556;2020;1;eleicao ordinaria;SP;3512605;63533;prefeito;PODE;19;250000861890;1691473;nao eleito;253;3180;0.07956;0.14621999999999996
557;2020;1;eleicao ordinaria;SP;3512605;63533;prefeito;PSDB;45;250000674740;1427369;nao eleito;1231;3180;0.38711;0.14621999999999996
558;2020;1;eleicao ordinaria;SP;3512704;63550;prefeito;DEM;25;250000686073;1509329;eleito;1479;2498;0.59207;0.25179999999999997
559;2020;1;eleicao ordinaria;SP;3512704;63550;prefeito;PSD;55;250000689564;625868;nao eleito;850;2498;0.34027;0.25179999999999997
560;2020;1;eleicao ordinaria;SP;3512704;63550;prefeito;PTB;14;250000887488;796747;nao eleito;169;2498;0.06765;0.25179999999999997
561;2020;1;eleicao ordinaria;SP;3512803;63576;prefeito;DEM;25;250001068205;234110;nao eleito;2657;29468;0.09017;0.23737000000000003
562;2020;1;eleicao ordinaria;SP;3512803;63576;prefeito;PODE;19;250000751074;1490554;nao eleito;6899;29468;0.23412;0.23737000000000003
563;2020;1;eleicao ordinaria;SP;3512803;63576;prefeito;PP;11;250000750958;1697368;eleito;13894;29468;0.47149;0.23737000000000003
564;2020;1;eleicao ordinaria;SP;3512803;63576;prefeito;PTB;14;250000808143;828798;nao eleito;6018;29468;0.20422;0.23737000000000003
565;2020;1;eleicao ordinaria;SP;3512902;63592;prefeito;DEM;25;250001045652;1186124;nao eleito;2227;5384;0.41363;0.17273999999999995
566;2020;1;eleicao ordinaria;SP;3512902;63592;prefeito;PP;11;250001208063;1254861;eleito;3157;5384;0.58637;0.17273999999999995
567;2020;1;eleicao ordinaria;SP;3513009;63614;prefeito;PSB;40;250001016203;37986;nao eleito;51749;115527;0.44794;0.04596
568;2020;1;eleicao ordinaria;SP;3513009;63614;prefeito;PSD;55;250000632001;1534372;eleito;57059;115527;0.4939;0.04596
569;2020;1;eleicao ordinaria;SP;3513009;63614;prefeito;PSL;17;250001017313;1800137;nao eleito;2362;115527;0.02045;0.04596
570;2020;1;eleicao ordinaria;SP;3513009;63614;prefeito;PSOL;50;250001243210;1709003;nao eleito;3073;115527;0.0266;0.04596
571;2020;1;eleicao ordinaria;SP;3513009;63614;prefeito;PT;13;250001017263;1060483;nao eleito;1284;115527;0.01111;0.04596
572;2020;1;eleicao ordinaria;SP;3513108;63630;prefeito;PRTB;28;250001031968;1344550;nao eleito;4193;16492;0.25424;0.42596999999999996
573;2020;1;eleicao ordinaria;SP;3513108;63630;prefeito;PSDB;45;250001075037;1383562;eleito;11218;16492;0.68021;0.42596999999999996
574;2020;1;eleicao ordinaria;SP;3513108;63630;prefeito;PSL;17;250001075234;1577505;nao eleito;636;16492;0.03856;0.42596999999999996
575;2020;1;eleicao ordinaria;SP;3513108;63630;prefeito;PT;13;250001099823;1516218;nao eleito;445;16492;0.02698;0.42596999999999996
576;2020;1;eleicao ordinaria;SP;3513207;63657;prefeito;PSD;55;250001217078;1593543;eleito;3032;5448;0.55653;0.11306
577;2020;1;eleicao ordinaria;SP;3513207;63657;prefeito;PSDB;45;250001058188;1159437;nao eleito;2416;5448;0.44347;0.11306
578;2020;1;eleicao ordinaria;SP;3513306;63673;prefeito;PSD;55;250001225737;1325200;nao eleito;541;1757;0.30791;0.29311
579;2020;1;eleicao ordinaria;SP;3513306;63673;prefeito;PSDB;45;250001225700;1380124;eleito;1056;1757;0.60102;0.29311
580;2020;1;eleicao ordinaria;SP;3513306;63673;prefeito;PTB;14;250001224228;1658577;nao eleito;160;1757;0.09106;0.29311
581;2020;1;eleicao ordinaria;SP;3513405;63690;prefeito;PODE;19;250001244225;933593;nao eleito;9714;37181;0.26126;0.45408
582;2020;1;eleicao ordinaria;SP;3513405;63690;prefeito;PSD;55;250001017265;31176;eleito;26597;37181;0.71534;0.45408
583;2020;1;eleicao ordinaria;SP;3513405;63690;prefeito;PT;13;250001261592;1068999;nao eleito;870;37181;0.0234;0.45408
584;2020;1;eleicao ordinaria;SP;3513504;63711;prefeito;PMN;33;250001245506;1600275;nao eleito;875;54934;0.01593;0.1194
585;2020;1;eleicao ordinaria;SP;3513504;63711;prefeito;PP;11;250001110833;1381130;nao eleito;18738;54934;0.3411;0.1194
586;2020;1;eleicao ordinaria;SP;3513504;63711;prefeito;PROS;90;250001122883;161655;nao eleito;2597;54934;0.04727;0.1194
587;2020;1;eleicao ordinaria;SP;3513504;63711;prefeito;PSDB;45;250001243319;1414251;eleito;25297;54934;0.4605;0.1194
588;2020;1;eleicao ordinaria;SP;3513504;63711;prefeito;PSOL;50;250001243841;1493253;nao eleito;1764;54934;0.03211;0.1194
589;2020;1;eleicao ordinaria;SP;3513504;63711;prefeito;PT;13;250001240512;1276458;nao eleito;2413;54934;0.04393;0.1194
590;2020;1;eleicao ordinaria;SP;3513504;63711;prefeito;PTB;14;250001240934;1144065;nao eleito;1926;54934;0.03506;0.1194
591;2020;1;eleicao ordinaria;SP;3513504;63711;prefeito;PTC;36;250001124242;1009139;nao eleito;1324;54934;0.0241;0.1194
592;2020;1;eleicao ordinaria;SP;3513603;63738;prefeito;PSD;55;250001003433;212813;nao eleito;5448;13270;0.41055;0.1789
593;2020;1;eleicao ordinaria;SP;3513603;63738;prefeito;PSDB;45;250000843078;1207750;eleito;7822;13270;0.58945;0.1789
594;2020;1;eleicao ordinaria;SP;3513702;63754;prefeito;PL;22;250001067951;601265;eleito;6812;15791;0.43138;0.013990000000000002
595;2020;1;eleicao ordinaria;SP;3513702;63754;prefeito;PSDB;45;250000760936;1740657;nao eleito;6591;15791;0.41739;0.013990000000000002
596;2020;1;eleicao ordinaria;SP;3513702;63754;prefeito;PTB;14;250000994206;936848;nao eleito;2388;15791;0.15123;0.013990000000000002
597;2020;1;eleicao ordinaria;SP;3513801;63770;prefeito;DEM;25;250001161716;1407690;nao eleito;20524;411099;0.04992;0.013669999999999988
598;2020;1;eleicao ordinaria;SP;3513801;63770;prefeito;PDT;12;250001005162;1465315;nao eleito;10684;411099;0.02599;0.013669999999999988
599;2020;1;eleicao ordinaria;SP;3513801;63770;prefeito;PMB;35;250001161461;1241039;nao eleito;485;411099;0.00118;0.013669999999999988
600;2020;1;eleicao ordinaria;SP;3513801;63770;prefeito;PRTB;28;250000744478;1431200;nao eleito;1882;411099;0.00458;0.013669999999999988
601;2020;1;eleicao ordinaria;SP;3513801;63770;prefeito;PSB;40;250000686609;1443476;nao eleito;5588;411099;0.01359;0.013669999999999988
602;2020;1;eleicao ordinaria;SP;3513801;63770;prefeito;PSC;20;250000648961;1728922;nao eleito;1378;411099;0.00335;0.013669999999999988
603;2020;1;eleicao ordinaria;SP;3513801;63770;prefeito;PSD;55;250001117769;1677869;2º turno;31301;411099;0.07614;0.013669999999999988
604;2020;1;eleicao ordinaria;SP;3513801;63770;prefeito;PSDB;45;250000797349;1713679;nao eleito;29726;411099;0.07231;0.013669999999999988
605;2020;1;eleicao ordinaria;SP;3513801;63770;prefeito;PSL;17;250000753982;52645;nao eleito;1532;411099;0.00373;0.013669999999999988
606;2020;1;eleicao ordinaria;SP;3513801;63770;prefeito;PSOL;50;250000681984;253900;nao eleito;1835;411099;0.00446;0.013669999999999988
607;2020;1;eleicao ordinaria;SP;3513801;63770;prefeito;PSTU;16;250000753093;1212891;nao eleito;360;411099;0.00088;0.013669999999999988
608;2020;1;eleicao ordinaria;SP;3513801;63770;prefeito;PT;13;250000769687;1734161;2º turno;92670;411099;0.22542;0.013669999999999988
609;2020;1;eleicao ordinaria;SP;3513801;63770;prefeito;REPUBLICANOS;10;250000674459;1375609;nao eleito;5054;411099;0.01229;0.013669999999999988
610;2020;2;eleicao ordinaria;SP;3513801;63770;prefeito;PSD;55;250001117769;1677869;nao eleito;101231;411099;0.24624;0.013669999999999988
611;2020;2;eleicao ordinaria;SP;3513801;63770;prefeito;PT;13;250000769687;1734161;eleito;106849;411099;0.25991;0.013669999999999988
612;2020;1;eleicao ordinaria;SP;3513850;61123;prefeito;PDT;12;250001023551;985506;nao eleito;229;1399;0.16369;0.45033
613;2020;1;eleicao ordinaria;SP;3513850;61123;prefeito;PSB;40;250000894976;1517122;nao eleito;270;1399;0.19299;0.45033
614;2020;1;eleicao ordinaria;SP;3513850;61123;prefeito;PSDB;45;250001018818;1225005;eleito;900;1399;0.64332;0.45033
615;2020;1;eleicao ordinaria;SP;3513900;63797;prefeito;PSDB;45;250000867441;1713681;nao eleito;3392;7148;0.47454;0.05092000000000002
616;2020;1;eleicao ordinaria;SP;3513900;63797;prefeito;PTB;14;250001124735;746461;eleito;3756;7148;0.52546;0.05092000000000002
617;2020;1;eleicao ordinaria;SP;3514007;63819;prefeito;DEM;25;250000980718;1705311;nao eleito;1403;4887;0.28709;0.24574999999999997
618;2020;1;eleicao ordinaria;SP;3514007;63819;prefeito;PSDB;45;250000682813;1199249;eleito;2604;4887;0.53284;0.24574999999999997
619;2020;1;eleicao ordinaria;SP;3514007;63819;prefeito;PTB;14;250000897595;1570044;nao eleito;880;4887;0.18007;0.24574999999999997
620;2020;1;eleicao ordinaria;SP;3514106;63835;prefeito;DEM;25;250000917347;1396511;nao eleito;4932;12399;0.39777;0.20446000000000003
621;2020;1;eleicao ordinaria;SP;3514106;63835;prefeito;PTB;14;250000825918;1671179;eleito;7467;12399;0.60223;0.20446000000000003
622;2020;1;eleicao ordinaria;SP;3514205;63851;prefeito;MDB;15;250001058029;;eleito;1000;1871;0.53447;0.06894
623;2020;1;eleicao ordinaria;SP;3514205;63851;prefeito;PSDB;45;250000685641;166924;nao eleito;871;1871;0.46553;0.06894
624;2020;1;eleicao ordinaria;SP;3514304;63878;prefeito;PL;22;250001015042;1098912;eleito;3242;5301;0.61158;0.22316000000000003
625;2020;1;eleicao ordinaria;SP;3514304;63878;prefeito;PSDB;45;250000805648;1247269;nao eleito;2059;5301;0.38842;0.22316000000000003
626;2020;1;eleicao ordinaria;SP;3514403;63894;prefeito;MDB;15;250001090507;344007;nao eleito;2052;22626;0.09069;0.07045000000000001
627;2020;1;eleicao ordinaria;SP;3514403;63894;prefeito;PATRIOTA;51;250000757653;1681254;eleito;8033;22626;0.35503;0.07045000000000001
628;2020;1;eleicao ordinaria;SP;3514403;63894;prefeito;PL;22;250001018436;1376825;nao eleito;1685;22626;0.07447;0.07045000000000001
629;2020;1;eleicao ordinaria;SP;3514403;63894;prefeito;PODE;19;250001087851;1668393;nao eleito;6439;22626;0.28458;0.07045000000000001
630;2020;1;eleicao ordinaria;SP;3514403;63894;prefeito;PSDB;45;250000849024;1576940;nao eleito;3829;22626;0.16923;0.07045000000000001
631;2020;1;eleicao ordinaria;SP;3514403;63894;prefeito;PT;13;250001018335;986859;nao eleito;588;22626;0.02599;0.07045000000000001
632;2020;1;eleicao ordinaria;SP;3514502;63916;prefeito;MDB;15;250000953680;415211;nao eleito;110;7091;0.01551;0.08151000000000003
633;2020;1;eleicao ordinaria;SP;3514502;63916;prefeito;PL;22;250001227030;1257003;nao eleito;488;7091;0.06882;0.08151000000000003
634;2020;1;eleicao ordinaria;SP;3514502;63916;prefeito;PP;11;250001225779;138251;eleito;3498;7091;0.4933;0.08151000000000003
635;2020;1;eleicao ordinaria;SP;3514502;63916;prefeito;PRTB;28;250001101656;664135;nao eleito;75;7091;0.01058;0.08151000000000003
636;2020;1;eleicao ordinaria;SP;3514502;63916;prefeito;PSDB;45;250001229689;1504801;nao eleito;2920;7091;0.41179;0.08151000000000003
637;2020;1;eleicao ordinaria;SP;3514601;63932;prefeito;DEM;25;250000830484;1250233;eleito;2473;5283;0.46811;0.040510000000000046
638;2020;1;eleicao ordinaria;SP;3514601;63932;prefeito;PODE;19;250000923181;462367;nao eleito;551;5283;0.1043;0.040510000000000046
639;2020;1;eleicao ordinaria;SP;3514601;63932;prefeito;PP;11;250000921163;1481525;nao eleito;2259;5283;0.4276;0.040510000000000046
640;2020;1;eleicao ordinaria;SP;3514809;63975;prefeito;PL;22;250000828598;1257805;eleito;2776;5015;0.55354;0.24606000000000006
641;2020;1;eleicao ordinaria;SP;3514809;63975;prefeito;PT;13;250001166224;1489102;nao eleito;697;5015;0.13898;0.24606000000000006
642;2020;1;eleicao ordinaria;SP;3514809;63975;prefeito;REPUBLICANOS;10;250000979879;58289;nao eleito;1542;5015;0.30748;0.24606000000000006
643;2020;1;eleicao ordinaria;SP;3514908;63991;prefeito;MDB;15;250000894532;1323202;eleito;5474;9972;0.54894;0.13036999999999999
644;2020;1;eleicao ordinaria;SP;3514908;63991;prefeito;PTB;14;250001079604;576999;nao eleito;4174;9972;0.41857;0.13036999999999999
645;2020;1;eleicao ordinaria;SP;3514908;63991;prefeito;SOLIDARIEDADE;77;250001160873;1356823;nao eleito;324;9972;0.03249;0.13036999999999999
646;2020;1;eleicao ordinaria;SP;3514924;61760;prefeito;PODE;19;250000750804;1307151;nao eleito;173;1355;0.12768;0.74464
647;2020;1;eleicao ordinaria;SP;3514924;61760;prefeito;PSD;55;250000973686;1670419;eleito;1182;1355;0.87232;0.74464
648;2020;1;eleicao ordinaria;SP;3514957;61182;prefeito;DEM;25;250000886008;82915;nao eleito;740;2114;0.35005;0.12157000000000001
649;2020;1;eleicao ordinaria;SP;3514957;61182;prefeito;PODE;19;250001036538;1605884;nao eleito;377;2114;0.17833;0.12157000000000001
650;2020;1;eleicao ordinaria;SP;3514957;61182;prefeito;PSDB;45;250001073543;904982;eleito;997;2114;0.47162;0.12157000000000001
651;2020;1;eleicao ordinaria;SP;3515004;64017;prefeito;PDT;12;250000769403;651970;nao eleito;18801;65744;0.28597;0.12741999999999998
652;2020;1;eleicao ordinaria;SP;3515004;64017;prefeito;PSDB;45;250000675690;1513766;nao eleito;15612;65744;0.23747;0.12741999999999998
653;2020;1;eleicao ordinaria;SP;3515004;64017;prefeito;PSL;17;250001164721;1447898;nao eleito;3659;65744;0.05566;0.12741999999999998
654;2020;1;eleicao ordinaria;SP;3515004;64017;prefeito;PT;13;250001002523;31072;nao eleito;27178;65744;0.41339;0.12741999999999998
655;2020;1;eleicao ordinaria;SP;3515004;64017;prefeito;PTC;36;250000925729;1682723;nao eleito;494;65744;0.00751;0.12741999999999998
656;2020;1;eleicao ordinaria;SP;3515103;64033;prefeito;CIDADANIA;23;250000983391;1486096;nao eleito;7192;32298;0.22268;0.09362000000000004
657;2020;1;eleicao ordinaria;SP;3515103;64033;prefeito;MDB;15;250000983390;1273296;eleito;10216;32298;0.3163;0.09362000000000004
658;2020;1;eleicao ordinaria;SP;3515103;64033;prefeito;PSL;17;250000679349;1722870;nao eleito;3361;32298;0.10406;0.09362000000000004
659;2020;1;eleicao ordinaria;SP;3515103;64033;prefeito;PSOL;50;250001181076;353881;nao eleito;222;32298;0.00687;0.09362000000000004
660;2020;1;eleicao ordinaria;SP;3515103;64033;prefeito;PT;13;250000869460;1469054;nao eleito;2192;32298;0.06787;0.09362000000000004
661;2020;1;eleicao ordinaria;SP;3515103;64033;prefeito;PTB;14;250001062455;1656606;nao eleito;2214;32298;0.06855;0.09362000000000004
